STATEFP,COUNTYFP,COUNAME,STNAME,LATITUDE,LONGITUDE
39,013,Belmont,Ohio,40.042452,-80.892944
39,015,Brown,Ohio,38.952078,-83.892764
39,017,Butler,Ohio,39.41063,-84.498421
39,019,Carroll,Ohio,40.608768,-81.114233
39,021,Champaign,Ohio,40.121157,-83.756495
39,023,Clark,Ohio,39.927551,-83.83172
39,025,Clermont,Ohio,39.104936,-84.213831
39,027,Clinton,Ohio,39.411451,-83.84298
39,029,Columbiana,Ohio,40.780285,-80.730613
39,031,Coshocton,Ohio,40.291486,-81.863132
39,033,Crawford,Ohio,40.796314,-82.873456
39,035,Cuyahoga,Ohio,41.448408,-81.677451
39,037,Darke,Ohio,40.116114,-84.606299
39,039,Defiance,Ohio,41.29476,-84.448702
39,041,Delaware,Ohio,40.213434,-83.012316
39,043,Erie,Ohio,41.40534,-82.62729
39,045,Fairfield,Ohio,39.799356,-82.672891
39,047,Fayette,Ohio,39.548507,-83.443856
39,049,Franklin,Ohio,40.001224,-82.992171
39,051,Fulton,Ohio,41.57813,-84.095238
39,053,Gallia,Ohio,38.83179,-82.275222
39,055,Geauga,Ohio,41.487507,-81.223418
39,057,Greene,Ohio,39.725798,-83.997172
39,059,Guernsey,Ohio,40.017747,-81.541964
39,061,Hamilton,Ohio,39.181054,-84.509096
39,063,Hancock,Ohio,41.038819,-83.642078
39,065,Hardin,Ohio,40.687272,-83.673001
39,067,Harrison,Ohio,40.308308,-81.052878
39,069,Henry,Ohio,41.360177,-84.078123
39,071,Highland,Ohio,39.21912,-83.582063
39,073,Hocking,Ohio,39.524899,-82.449693
39,075,Holmes,Ohio,40.568212,-81.869548
39,077,Huron,Ohio,41.176384,-82.613754
39,079,Jackson,Ohio,39.035842,-82.610925
39,081,Jefferson,Ohio,40.365484,-80.692361
39,083,Knox,Ohio,40.400283,-82.454323
39,085,Lake,Ohio,41.685007,-81.319872
39,087,Lawrence,Ohio,38.50139,-82.538753
39,089,Licking,Ohio,40.051058,-82.52159
39,091,Logan,Ohio,40.382633,-83.776776
39,093,Lorain,Ohio,41.391668,-82.110224
39,095,Lucas,Ohio,41.651951,-83.620346
39,097,Madison,Ohio,39.923532,-83.378429
39,099,Mahoning,Ohio,41.048246,-80.697024
39,101,Marion,Ohio,40.582108,-83.127065
39,103,Medina,Ohio,41.14417,-81.837739
39,105,Meigs,Ohio,39.061474,-82.011139
39,107,Mercer,Ohio,40.515597,-84.606448
39,109,Miami,Ohio,40.039896,-84.229494
39,111,Monroe,Ohio,39.743928,-81.066658
39,113,Montgomery,Ohio,39.744183,-84.206384
39,115,Morgan,Ohio,39.615975,-81.865949
39,117,Morrow,Ohio,40.51851,-82.793839
39,119,Muskingum,Ohio,39.963489,-81.996844
39,121,Noble,Ohio,39.77294,-81.487122
39,123,Ottawa,Ohio,41.532537,-83.080376
39,125,Paulding,Ohio,41.132652,-84.588497
39,127,Perry,Ohio,39.758487,-82.237977
39,129,Pickaway,Ohio,39.671077,-82.992679
39,131,Pike,Ohio,39.084195,-83.036586
39,133,Portage,Ohio,41.18075,-81.276935
39,135,Preble,Ohio,39.743238,-84.625367
39,137,Putnam,Ohio,41.008256,-84.115516
39,139,Richland,Ohio,40.761551,-82.54039
39,141,Ross,Ohio,39.341679,-83.023023
39,143,Sandusky,Ohio,41.340365,-83.100451
39,145,Scioto,Ohio,38.780894,-82.944686
39,147,Seneca,Ohio,41.127755,-83.202108
39,149,Shelby,Ohio,40.319534,-84.194302
39,151,Stark,Ohio,40.837592,-81.38898
39,153,Summit,Ohio,41.11615,-81.511871
39,155,Trumbull,Ohio,41.240483,-80.759943
39,157,Tuscarawas,Ohio,40.481355,-81.467009
39,159,Union,Ohio,40.241874,-83.334873
39,161,Van Wert,Ohio,40.856227,-84.565846
39,163,Vinton,Ohio,39.241186,-82.504249
39,165,Warren,Ohio,39.423255,-84.24395
39,167,Washington,Ohio,39.409803,-81.517688
39,169,Wayne,Ohio,40.836466,-81.864476
39,171,Williams,Ohio,41.532546,-84.57175
39,173,Wood,Ohio,41.453257,-83.602769
39,175,Wyandot,Ohio,40.865997,-83.299297
40,001,Adair,Oklahoma,35.887468,-94.635683
40,003,Alfalfa,Oklahoma,36.658546,-98.317631
40,005,Atoka,Oklahoma,34.329959,-96.097526
40,007,Beaver,Oklahoma,36.829383,-100.638158
40,009,Beckham,Oklahoma,35.361158,-99.511022
40,011,Blaine,Oklahoma,35.885203,-98.428177
40,013,Bryan,Oklahoma,33.980731,-96.386125
40,015,Caddo,Oklahoma,35.175959,-98.339383
40,017,Canadian,Oklahoma,35.493359,-97.766177
40,019,Carter,Oklahoma,34.189514,-97.19745
40,021,Cherokee,Oklahoma,35.902314,-94.995607
40,023,Choctaw,Oklahoma,34.019064,-95.528308
40,025,Cimarron,Oklahoma,36.734437,-102.496037
40,027,Cleveland,Oklahoma,35.269308,-97.450434
40,029,Coal,Oklahoma,34.548037,-96.278199
40,031,Comanche,Oklahoma,34.633044,-98.419449
40,033,Cotton,Oklahoma,34.31257,-98.331491
40,035,Craig,Oklahoma,36.679216,-95.154588
40,037,Creek,Oklahoma,35.9754,-96.226043
40,039,Custer,Oklahoma,35.547694,-98.828737
40,041,Delaware,Oklahoma,36.468532,-94.793251
40,043,Dewey,Oklahoma,36.057055,-99.074156
40,045,Ellis,Oklahoma,36.262513,-99.786963
40,047,Garfield,Oklahoma,36.398481,-97.885455
40,049,Garvin,Oklahoma,34.737491,-97.28949
40,051,Grady,Oklahoma,35.112409,-97.850428
40,053,Grant,Oklahoma,36.761056,-97.779663
40,055,Greer,Oklahoma,34.912036,-99.464241
40,057,Harmon,Oklahoma,34.694548,-99.897391
40,059,Harper,Oklahoma,36.768589,-99.761804
40,061,Haskell,Oklahoma,35.239002,-95.124795
40,063,Hughes,Oklahoma,35.079245,-96.326231
40,065,Jackson,Oklahoma,34.657239,-99.331416
40,067,Jefferson,Oklahoma,34.132097,-97.871654
40,069,Johnston,Oklahoma,34.262325,-96.650068
40,071,Kay,Oklahoma,36.744254,-97.125201
40,073,Kingfisher,Oklahoma,35.913869,-97.91096
40,075,Kiowa,Oklahoma,34.936853,-99.017988
40,077,Latimer,Oklahoma,34.88202,-95.255214
40,079,Le Flore,Oklahoma,35.065249,-94.639064
40,081,Lincoln,Oklahoma,35.656322,-96.882274
40,083,Logan,Oklahoma,35.822271,-97.442909
40,085,Love,Oklahoma,33.922696,-97.170128
40,087,McClain,Oklahoma,35.106328,-97.527577
40,089,McCurtain,Oklahoma,33.999674,-94.814678
40,091,McIntosh,Oklahoma,35.385902,-95.581367
40,093,Major,Oklahoma,36.298864,-98.432369
40,095,Marshall,Oklahoma,34.01809,-96.749333
40,097,Mayes,Oklahoma,36.292233,-95.243222
40,099,Murray,Oklahoma,34.507083,-97.027691
40,101,Muskogee,Oklahoma,35.71185,-95.366561
40,103,Noble,Oklahoma,36.324096,-97.233088
40,105,Nowata,Oklahoma,36.774995,-95.635237
40,107,Okfuskee,Oklahoma,35.451094,-96.337952
40,109,Oklahoma,Oklahoma,35.52553,-97.512375
40,111,Okmulgee,Oklahoma,35.617922,-95.969216
40,113,Osage,Oklahoma,36.415208,-96.228583
40,115,Ottawa,Oklahoma,36.857439,-94.834841
40,117,Pawnee,Oklahoma,36.270375,-96.539216
40,119,Payne,Oklahoma,36.0913,-97.007049
40,121,Pittsburg,Oklahoma,34.956346,-95.721263
40,123,Pontotoc,Oklahoma,34.774213,-96.67319
40,125,Pottawatomie,Oklahoma,35.321377,-96.952883
40,127,Pushmataha,Oklahoma,34.327826,-95.482036
40,129,Roger Mills,Oklahoma,35.628485,-99.659405
40,131,Rogers,Oklahoma,36.31533,-95.650597
40,133,Seminole,Oklahoma,35.186227,-96.631163
40,135,Sequoyah,Oklahoma,35.466206,-94.729702
40,137,Stephens,Oklahoma,34.518536,-97.946619
40,139,Texas,Oklahoma,36.712185,-101.448408
40,141,Tillman,Oklahoma,34.382478,-98.971119
40,143,Tulsa,Oklahoma,36.1027,-95.91151
40,145,Wagoner,Oklahoma,36.015963,-95.627565
40,147,Washington,Oklahoma,36.728457,-95.937432
40,149,Washita,Oklahoma,35.314336,-99.05353
40,151,Woods,Oklahoma,36.767497,-98.708062
40,153,Woodward,Oklahoma,36.423748,-99.383574
41,001,Baker,Oregon,44.780021,-117.762087
41,003,Benton,Oregon,44.573123,-123.275062
41,005,Clackamas,Oregon,45.363411,-122.575016
41,007,Clatsop,Oregon,46.098894,-123.841041
41,009,Columbia,Oregon,45.889969,-122.929381
41,011,Coos,Oregon,43.305461,-124.232445
41,013,Crook,Oregon,44.283564,-120.843605
41,015,Curry,Oregon,42.251867,-124.327962
41,017,Deschutes,Oregon,44.090954,-121.306213
41,019,Douglas,Oregon,43.239963,-123.388771
41,021,Gilliam,Oregon,45.449592,-120.197022
41,023,Grant,Oregon,44.451525,-119.003559
41,025,Harney,Oregon,43.521602,-118.986891
41,027,Hood River,Oregon,45.658959,-121.565661
41,029,Jackson,Oregon,42.347769,-122.858631
41,031,Jefferson,Oregon,44.591478,-121.190361
41,033,Josephine,Oregon,42.404433,-123.38517
41,035,Klamath,Oregon,42.285893,-121.726802
41,037,Lake,Oregon,42.478434,-120.476422
41,039,Lane,Oregon,44.039563,-123.119235
41,041,Lincoln,Oregon,44.713731,-124.002001
41,043,Linn,Oregon,44.556336,-122.959471
41,045,Malheur,Oregon,43.975358,-117.06114
41,047,Marion,Oregon,44.960149,-122.955907
41,049,Morrow,Oregon,45.739056,-119.617276
41,051,Multnomah,Oregon,45.517904,-122.591156
41,053,Polk,Oregon,44.920857,-123.20811
41,055,Sherman,Oregon,45.518367,-120.72146
41,057,Tillamook,Oregon,45.469525,-123.858484
41,059,Umatilla,Oregon,45.801243,-118.967455
41,061,Union,Oregon,45.341591,-118.018208
41,063,Wallowa,Oregon,45.443336,-117.305634
41,065,Wasco,Oregon,45.541482,-121.204066
41,067,Washington,Oregon,45.486067,-122.87092
41,069,Wheeler,Oregon,44.837096,-120.088844
41,071,Yamhill,Oregon,45.239528,-123.136974
42,001,Adams,Pennsylvania,39.851137,-77.157037
42,003,Allegheny,Pennsylvania,40.447811,-79.971635
42,005,Armstrong,Pennsylvania,40.769635,-79.51099
42,007,Beaver,Pennsylvania,40.684267,-80.302021
42,009,Bedford,Pennsylvania,40.054295,-78.476925
42,011,Berks,Pennsylvania,40.362681,-75.909878
42,013,Blair,Pennsylvania,40.487156,-78.376585
42,015,Bradford,Pennsylvania,41.833895,-76.527899
42,017,Bucks,Pennsylvania,40.239408,-75.026366
42,019,Butler,Pennsylvania,40.821598,-79.966512
42,021,Cambria,Pennsylvania,40.408084,-78.800185
42,023,Cameron,Pennsylvania,41.502354,-78.23879
42,025,Carbon,Pennsylvania,40.871955,-75.708895
42,027,Centre,Pennsylvania,40.839811,-77.836167
42,029,Chester,Pennsylvania,39.993381,-75.678116
42,031,Clarion,Pennsylvania,41.182373,-79.429465
42,033,Clearfield,Pennsylvania,40.991528,-78.499291
42,035,Clinton,Pennsylvania,41.140123,-77.448809
42,037,Columbia,Pennsylvania,41.038653,-76.389553
42,039,Crawford,Pennsylvania,41.666386,-80.098406
42,041,Cumberland,Pennsylvania,40.205907,-77.092609
42,043,Dauphin,Pennsylvania,40.304616,-76.796486
42,045,Delaware,Pennsylvania,39.922639,-75.348866
42,047,Elk,Pennsylvania,41.419129,-78.619743
42,049,Erie,Pennsylvania,42.068563,-80.07268
42,051,Fayette,Pennsylvania,39.949204,-79.71596
42,053,Forest,Pennsylvania,41.487078,-79.223165
42,055,Franklin,Pennsylvania,39.883461,-77.654852
42,057,Fulton,Pennsylvania,39.918305,-78.08615
42,059,Greene,Pennsylvania,39.876907,-80.113513
42,061,Huntingdon,Pennsylvania,40.428603,-78.002926
42,063,Indiana,Pennsylvania,40.617473,-79.1305
42,065,Jefferson,Pennsylvania,41.085869,-78.964273
42,067,Juniata,Pennsylvania,40.573028,-77.327685
42,069,Lackawanna,Pennsylvania,41.441461,-75.636396
42,071,Lancaster,Pennsylvania,40.07391,-76.29248
42,073,Lawrence,Pennsylvania,40.986789,-80.336455
42,075,Lebanon,Pennsylvania,40.340342,-76.443132
42,077,Lehigh,Pennsylvania,40.597849,-75.509406
42,079,Luzerne,Pennsylvania,41.195284,-75.928422
42,081,Lycoming,Pennsylvania,41.24927,-76.981292
42,083,McKean,Pennsylvania,41.865244,-78.58325
42,085,Mercer,Pennsylvania,41.263855,-80.336703
42,087,Mifflin,Pennsylvania,40.60427,-77.615882
42,089,Monroe,Pennsylvania,41.038639,-75.305852
42,091,Montgomery,Pennsylvania,40.169483,-75.314499
42,093,Montour,Pennsylvania,40.996765,-76.630209
42,095,Northampton,Pennsylvania,40.699145,-75.320858
42,097,Northumberland,Pennsylvania,40.874558,-76.684501
42,099,Perry,Pennsylvania,40.410783,-77.154446
42,101,Philadelphia,Pennsylvania,40.003523,-75.139476
42,103,Pike,Pennsylvania,41.302389,-74.983463
42,105,Potter,Pennsylvania,41.823262,-77.935838
42,107,Schuylkill,Pennsylvania,40.712667,-76.195872
42,109,Snyder,Pennsylvania,40.787382,-76.980927
42,111,Somerset,Pennsylvania,40.029001,-79.012353
42,113,Sullivan,Pennsylvania,41.469615,-76.492908
42,115,Susquehanna,Pennsylvania,41.823092,-75.76923
42,117,Tioga,Pennsylvania,41.814804,-77.211057
42,119,Union,Pennsylvania,40.970242,-76.959238
42,121,Venango,Pennsylvania,41.404235,-79.765355
42,123,Warren,Pennsylvania,41.853111,-79.233295
42,125,Washington,Pennsylvania,40.20836,-80.146146
42,127,Wayne,Pennsylvania,41.539728,-75.307606
42,129,Westmoreland,Pennsylvania,40.340199,-79.594629
42,131,Wyoming,Pennsylvania,41.538722,-75.938649
42,133,York,Pennsylvania,39.941929,-76.75372
44,001,Bristol,Rhode Island,41.712608,-71.284716
44,003,Kent,Rhode Island,41.698511,-71.488956
44,005,Newport,Rhode Island,41.548629,-71.266556
44,007,Providence,Rhode Island,41.857227,-71.449675
44,009,Washington,Rhode Island,41.467323,-71.590046
45,001,Abbeville,South Carolina,34.241575,-82.422103
45,003,Aiken,South Carolina,33.535704,-81.774519
45,005,Allendale,South Carolina,32.997052,-81.291327
45,007,Anderson,South Carolina,34.564685,-82.61662
45,009,Bamberg,South Carolina,33.267569,-81.072226
45,011,Barnwell,South Carolina,33.294536,-81.356749
45,013,Beaufort,South Carolina,32.317957,-80.786927
45,015,Berkeley,South Carolina,33.059268,-80.035006
45,017,Calhoun,South Carolina,33.677921,-80.822118
45,019,Charleston,South Carolina,32.825793,-79.978136
45,021,Cherokee,South Carolina,35.080959,-81.648305
45,023,Chester,South Carolina,34.704401,-81.118573
45,025,Chesterfield,South Carolina,34.681114,-80.149834
45,027,Clarendon,South Carolina,33.686186,-80.207955
45,029,Colleton,South Carolina,32.90881,-80.646921
45,031,Darlington,South Carolina,34.326094,-79.985464
45,033,Dillon,South Carolina,34.39479,-79.361598
45,035,Dorchester,South Carolina,32.995941,-80.212663
45,037,Edgefield,South Carolina,33.713128,-81.923002
45,039,Fairfield,South Carolina,34.361268,-81.069334
45,041,Florence,South Carolina,34.106046,-79.764677
45,043,Georgetown,South Carolina,33.457552,-79.250947
45,045,Greenville,South Carolina,34.844659,-82.331257
45,047,Greenwood,South Carolina,34.205171,-82.147907
45,049,Hampton,South Carolina,32.801597,-81.116415
45,051,Horry,South Carolina,33.780221,-78.937681
45,053,Jasper,South Carolina,32.407305,-81.002142
45,055,Kershaw,South Carolina,34.257249,-80.650865
45,057,Lancaster,South Carolina,34.804751,-80.771843
45,059,Laurens,South Carolina,34.509505,-82.032019
45,061,Lee,South Carolina,34.183585,-80.266874
45,063,Lexington,South Carolina,33.962205,-81.218934
45,065,McCormick,South Carolina,33.879301,-82.297749
45,067,Marion,South Carolina,34.166085,-79.340476
45,069,Marlboro,South Carolina,34.637958,-79.671661
45,071,Newberry,South Carolina,34.264651,-81.573551
45,073,Oconee,South Carolina,34.707527,-83.002043
45,075,Orangeburg,South Carolina,33.47176,-80.798783
45,077,Pickens,South Carolina,34.805302,-82.689713
45,079,Richland,South Carolina,34.067968,-80.988835
45,081,Saluda,South Carolina,33.99882,-81.702809
45,083,Spartanburg,South Carolina,34.963891,-82.007751
45,085,Sumter,South Carolina,33.929496,-80.389604
45,087,Union,South Carolina,34.733128,-81.627678
45,089,Williamsburg,South Carolina,33.651948,-79.733224
45,091,York,South Carolina,34.998556,-81.051363
46,003,Aurora,South Dakota,43.693726,-98.529708
46,005,Beadle,South Dakota,44.367306,-98.2277
46,007,Bennett,South Dakota,43.210572,-101.785879
46,009,Bon Homme,South Dakota,42.966147,-97.859901
46,011,Brookings,South Dakota,44.31091,-96.785884
46,013,Brown,South Dakota,45.475353,-98.451669
46,015,Brule,South Dakota,43.762674,-99.191362
46,017,Buffalo,South Dakota,44.059088,-99.371007
46,019,Butte,South Dakota,44.669688,-103.766262
46,021,Campbell,South Dakota,45.801272,-100.100553
46,023,Charles Mix,South Dakota,43.175337,-98.527816
46,025,Clark,South Dakota,44.825614,-97.709207
46,027,Clay,South Dakota,42.808955,-96.936772
46,029,Codington,South Dakota,44.91407,-97.129856
46,031,Corson,South Dakota,45.758065,-100.912373
46,033,Custer,South Dakota,43.740721,-103.514861
46,035,Davison,South Dakota,43.706382,-98.040431
46,037,Day,South Dakota,45.369062,-97.519215
46,039,Deuel,South Dakota,44.738673,-96.660949
46,041,Dewey,South Dakota,45.116562,-101.110107
46,043,Douglas,South Dakota,43.377636,-98.369735
46,045,Edmunds,South Dakota,45.453421,-99.148719
46,047,Fall River,South Dakota,43.387361,-103.513072
46,049,Faulk,South Dakota,45.061037,-99.099318
46,051,Grant,South Dakota,45.206943,-96.658721
46,053,Gregory,South Dakota,43.183504,-99.27955
46,055,Haakon,South Dakota,44.133291,-101.572693
46,057,Hamlin,South Dakota,44.646162,-97.148245
46,059,Hand,South Dakota,44.525472,-98.991594
46,061,Hanson,South Dakota,43.656069,-97.771709
46,063,Harding,South Dakota,45.605864,-103.520304
46,065,Hughes,South Dakota,44.38283,-100.305301
46,067,Hutchinson,South Dakota,43.336978,-97.745451
46,069,Hyde,South Dakota,44.519687,-99.455271
46,071,Jackson,South Dakota,43.649678,-101.665063
46,073,Jerauld,South Dakota,44.09101,-98.537954
46,075,Jones,South Dakota,43.89534,-100.695148
46,077,Kingsbury,South Dakota,44.377105,-97.408777
46,079,Lake,South Dakota,44.001466,-97.095038
46,081,Lawrence,South Dakota,44.453405,-103.805876
46,083,Lincoln,South Dakota,43.441142,-96.744487
46,085,Lyman,South Dakota,43.953669,-99.716961
46,087,McCook,South Dakota,43.661486,-97.348311
46,089,McPherson,South Dakota,45.766155,-99.243067
46,091,Marshall,South Dakota,45.757886,-97.628902
46,093,Meade,South Dakota,44.281372,-103.280064
46,095,Mellette,South Dakota,43.54937,-100.809211
46,097,Miner,South Dakota,44.01131,-97.551535
46,099,Minnehaha,South Dakota,43.558266,-96.731507
46,101,Moody,South Dakota,44.018445,-96.663373
46,102,Oglala Lakota,South Dakota,43.183372,-102.47964
46,103,Pennington,South Dakota,44.064853,-103.210935
46,105,Perkins,South Dakota,45.70961,-102.331006
46,107,Potter,South Dakota,45.070399,-99.951949
46,109,Roberts,South Dakota,45.611156,-96.959096
46,111,Sanborn,South Dakota,44.005619,-98.14513
46,115,Spink,South Dakota,44.904738,-98.412881
46,117,Stanley,South Dakota,44.372239,-100.448102
46,119,Sully,South Dakota,44.703108,-100.135851
46,121,Todd,South Dakota,43.24927,-100.780183
46,123,Tripp,South Dakota,43.350237,-99.846955
46,125,Turner,South Dakota,43.304408,-97.112768
46,127,Union,South Dakota,42.681007,-96.592222
46,129,Walworth,South Dakota,45.518483,-100.311806
46,135,Yankton,South Dakota,42.90126,-97.396931
46,137,Ziebach,South Dakota,44.929817,-101.530161
47,001,Anderson,Tennessee,36.081238,-84.178765
47,003,Bedford,Tennessee,35.512233,-86.465018
47,005,Benton,Tennessee,36.070898,-88.090044
47,007,Bledsoe,Tennessee,35.621511,-85.200314
47,009,Blount,Tennessee,35.753197,-83.973461
47,011,Bradley,Tennessee,35.167425,-84.859688
47,013,Campbell,Tennessee,36.381486,-84.125957
47,015,Cannon,Tennessee,35.799353,-86.063976
47,017,Carroll,Tennessee,36.018877,-88.464218
47,019,Carter,Tennessee,36.31899,-82.203404
47,021,Cheatham,Tennessee,36.272282,-87.063519
47,023,Chester,Tennessee,35.438266,-88.62251
47,025,Claiborne,Tennessee,36.4887,-83.639849
47,027,Clay,Tennessee,36.552828,-85.562901
47,029,Cocke,Tennessee,35.947274,-83.174047
47,031,Coffee,Tennessee,35.454229,-86.124582
47,033,Crockett,Tennessee,35.787543,-89.120017
47,035,Cumberland,Tennessee,35.955637,-85.017779
47,037,Davidson,Tennessee,36.137771,-86.744752
47,039,Decatur,Tennessee,35.606176,-88.123327
47,041,DeKalb,Tennessee,35.967047,-85.836916
47,043,Dickson,Tennessee,36.104233,-87.343938
47,045,Dyer,Tennessee,36.059417,-89.358361
47,047,Fayette,Tennessee,35.201116,-89.479763
47,049,Fentress,Tennessee,36.363232,-84.936669
47,051,Franklin,Tennessee,35.208173,-86.116159
47,053,Gibson,Tennessee,35.932264,-88.870969
47,055,Giles,Tennessee,35.192203,-87.030448
47,057,Grainger,Tennessee,36.266188,-83.48663
47,059,Greene,Tennessee,36.17748,-82.832594
47,061,Grundy,Tennessee,35.343196,-85.722272
47,063,Hamblen,Tennessee,36.215549,-83.297502
47,065,Hamilton,Tennessee,35.093764,-85.201806
47,067,Hancock,Tennessee,36.517225,-83.231102
47,069,Hardeman,Tennessee,35.222929,-89.018519
47,071,Hardin,Tennessee,35.198544,-88.225953
47,073,Hawkins,Tennessee,36.463,-82.874023
47,075,Haywood,Tennessee,35.586198,-89.267733
47,077,Henderson,Tennessee,35.647965,-88.402891
47,079,Henry,Tennessee,36.319829,-88.291369
47,081,Hickman,Tennessee,35.85471,-87.405499
47,083,Houston,Tennessee,36.304161,-87.704274
47,085,Humphreys,Tennessee,36.071211,-87.77509
47,087,Jackson,Tennessee,36.327984,-85.629403
47,089,Jefferson,Tennessee,36.064823,-83.453077
47,091,Johnson,Tennessee,36.450066,-81.844689
47,093,Knox,Tennessee,35.971886,-83.991621
47,095,Lake,Tennessee,36.356402,-89.467221
47,097,Lauderdale,Tennessee,35.765131,-89.537383
47,099,Lawrence,Tennessee,35.237607,-87.353601
47,101,Lewis,Tennessee,35.533225,-87.521716
47,103,Lincoln,Tennessee,35.105199,-86.57174
47,105,Loudon,Tennessee,35.760641,-84.284282
47,107,McMinn,Tennessee,35.426045,-84.598722
47,109,McNairy,Tennessee,35.176963,-88.537496
47,111,Macon,Tennessee,36.535265,-86.025628
47,113,Madison,Tennessee,35.653504,-88.824487
47,115,Marion,Tennessee,35.10952,-85.608797
47,117,Marshall,Tennessee,35.496732,-86.770825
47,119,Maury,Tennessee,35.635591,-87.029196
47,121,Meigs,Tennessee,35.502098,-84.816211
47,123,Monroe,Tennessee,35.518372,-84.354235
47,125,Montgomery,Tennessee,36.557126,-87.345978
47,127,Moore,Tennessee,35.296438,-86.340442
47,129,Morgan,Tennessee,36.098366,-84.593205
47,131,Obion,Tennessee,36.397163,-89.07991
47,133,Overton,Tennessee,36.344912,-85.324939
47,135,Perry,Tennessee,35.653842,-87.859297
47,137,Pickett,Tennessee,36.565622,-85.141318
47,139,Polk,Tennessee,35.125195,-84.568406
47,141,Putnam,Tennessee,36.163157,-85.503795
47,143,Rhea,Tennessee,35.556758,-84.954393
47,145,Roane,Tennessee,35.881148,-84.52216
47,147,Robertson,Tennessee,36.48456,-86.830273
47,149,Rutherford,Tennessee,35.888267,-86.450266
47,151,Scott,Tennessee,36.45447,-84.508258
47,153,Sequatchie,Tennessee,35.355415,-85.391417
47,155,Sevier,Tennessee,35.864247,-83.58249
47,157,Shelby,Tennessee,35.131029,-89.886356
47,159,Smith,Tennessee,36.241313,-85.968175
47,161,Stewart,Tennessee,36.493716,-87.800108
47,163,Sullivan,Tennessee,36.529913,-82.397127
47,165,Sumner,Tennessee,36.396228,-86.536038
47,167,Tipton,Tennessee,35.47587,-89.750299
47,169,Trousdale,Tennessee,36.386235,-86.153351
47,171,Unicoi,Tennessee,36.151274,-82.394706
47,173,Union,Tennessee,36.245311,-83.815954
47,175,Van Buren,Tennessee,35.711516,-85.454611
47,177,Warren,Tennessee,35.695188,-85.794787
47,179,Washington,Tennessee,36.325615,-82.433815
47,181,Wayne,Tennessee,35.258132,-87.790328
47,183,Weakley,Tennessee,36.292493,-88.773817
47,185,White,Tennessee,35.941573,-85.488902
47,187,Williamson,Tennessee,35.912269,-86.846241
47,189,Wilson,Tennessee,36.200347,-86.409498
48,001,Anderson,Texas,31.775312,-95.683934
48,003,Andrews,Texas,32.321401,-102.539607
48,005,Angelina,Texas,31.313526,-94.716132
48,007,Aransas,Texas,28.030687,-97.072506
48,009,Archer,Texas,33.712813,-98.607348
48,011,Armstrong,Texas,35.092208,-101.392108
48,013,Atascosa,Texas,29.041628,-98.578427
48,015,Austin,Texas,29.850973,-96.219899
48,017,Bailey,Texas,34.218733,-102.744103
48,019,Bandera,Texas,29.703518,-99.031596
48,021,Bastrop,Texas,30.142585,-97.366668
48,023,Baylor,Texas,33.591163,-99.264553
48,025,Bee,Texas,28.395559,-97.733787
48,027,Bell,Texas,31.08149,-97.591674
48,029,Bexar,Texas,29.484685,-98.532945
48,031,Blanco,Texas,30.177148,-98.39208
48,033,Borden,Texas,32.757641,-101.436493
48,035,Bosque,Texas,31.862115,-97.570902
48,037,Bowie,Texas,33.436613,-94.20082
48,039,Brazoria,Texas,29.355331,-95.385044
48,041,Brazos,Texas,30.624157,-96.328757
48,043,Brewster,Texas,30.222448,-103.620129
48,045,Briscoe,Texas,34.443465,-101.234309
48,047,Brooks,Texas,27.208714,-98.144842
48,049,Brown,Texas,31.731619,-98.989268
48,051,Burleson,Texas,30.475618,-96.644593
48,053,Burnet,Texas,30.672177,-98.241706
48,055,Caldwell,Texas,29.865312,-97.674628
48,057,Calhoun,Texas,28.589157,-96.625881
48,059,Callahan,Texas,32.351779,-99.452875
48,061,Cameron,Texas,26.047418,-97.561196
48,063,Camp,Texas,32.990171,-94.985027
48,065,Carson,Texas,35.382121,-101.328264
48,067,Cass,Texas,33.080612,-94.297274
48,069,Castro,Texas,34.525081,-102.272214
48,071,Chambers,Texas,29.805419,-94.768972
48,073,Cherokee,Texas,31.913488,-95.216202
48,075,Childress,Texas,34.428092,-100.223958
48,077,Clay,Texas,33.825391,-98.244798
48,079,Cochran,Texas,33.689389,-102.741038
48,081,Coke,Texas,31.904116,-100.416634
48,083,Coleman,Texas,31.808131,-99.425034
48,085,Collin,Texas,33.112899,-96.690642
48,087,Collingsworth,Texas,34.861822,-100.221748
48,089,Colorado,Texas,29.664806,-96.538931
48,091,Comal,Texas,29.764473,-98.22166
48,093,Comanche,Texas,31.972232,-98.559029
48,095,Concho,Texas,31.291192,-99.857069
48,097,Cooke,Texas,33.607384,-97.13379
48,099,Coryell,Texas,31.236375,-97.83252
48,101,Cottle,Texas,34.02779,-100.30428
48,103,Crane,Texas,31.402296,-102.352663
48,105,Crockett,Texas,30.704747,-101.216615
48,107,Crosby,Texas,33.660414,-101.357576
48,109,Culberson,Texas,31.064217,-104.819502
48,111,Dallam,Texas,36.104995,-102.568672
48,113,Dallas,Texas,32.809819,-96.787649
48,115,Dawson,Texas,32.734655,-101.949301
48,117,Deaf Smith,Texas,34.835619,-102.402802
48,119,Delta,Texas,33.374802,-95.70459
48,121,Denton,Texas,33.116408,-97.014655
48,123,DeWitt,Texas,29.099569,-97.31152
48,125,Dickens,Texas,33.5467,-100.855931
48,127,Dimmit,Texas,28.520685,-99.826991
