FIPS,2014 RPL_THEME4,2015 RPL_THEME4,2016 RPL_THEME4,2017 RPL_THEME4,2018 RPL_THEME4,2019 RPL_THEME4,2020 RPL_THEME4
20009,42.57,38.38,34.19,32.41,30.63,31.93,33.23
20011,63.67,65.33,66.99,69.74,72.49,66.08,59.68
20013,24.39,20.66,16.94,14.63,12.32,11.6,10.88
20015,37.44,51.92,66.41,64.42,62.43,56.82,51.21
20017,9.87,12.08,14.29,27.62,40.94,28.48,16.01
20019,13.79,26.81,39.83,56.48,73.13,77.04,80.94
20021,31.68,25.58,19.48,20.69,21.9,31.46,41.02
20023,0.41,0.82,1.24,1.29,1.34,3.02,4.71
20025,28.3,36.15,44.0,35.89,27.79,16.2,4.61
20027,2.67,3.73,4.78,5.05,5.32,21.16,37.01
20029,26.23,25.18,24.13,20.32,16.52,13.32,10.12
20031,27.0,29.18,31.36,28.82,26.27,24.08,21.9
20033,10.41,9.63,8.85,11.42,13.98,19.15,24.32
20035,67.05,67.37,67.69,69.86,72.02,68.92,65.82
20037,81.53,85.13,88.73,92.29,95.86,94.38,92.9
20039,36.84,32.51,28.18,17.0,5.83,5.68,5.54
20041,24.1,27.85,31.61,31.96,32.31,25.99,19.67
20043,67.59,67.83,68.07,55.76,43.46,51.76,60.06
20045,64.41,68.61,72.81,71.36,69.91,64.63,59.36
20047,52.47,47.74,43.01,35.28,27.54,19.94,12.35
20049,13.94,20.53,27.13,21.97,16.81,13.38,9.96
20051,41.74,38.57,35.4,35.51,35.63,35.64,35.65
20053,28.08,47.85,67.62,73.6,79.59,70.18,60.76
20055,63.1,65.24,67.37,69.28,71.19,77.59,83.99
20057,79.5,84.99,90.48,85.1,79.72,78.48,77.24
20059,26.58,29.32,32.06,33.0,33.94,35.75,37.56
20061,85.1,82.98,80.87,77.48,74.08,73.68,73.27
20063,2.64,4.44,6.24,6.06,5.89,6.08,6.27
20065,2.01,3.22,4.43,4.64,4.84,4.7,4.55
20067,25.18,26.95,28.72,22.04,15.35,17.32,19.29
20069,30.25,28.13,26.01,24.53,23.05,23.38,23.71
20071,7.0,26.85,46.7,47.62,48.55,33.28,18.01
20073,12.1,10.58,9.07,13.64,18.21,18.27,18.33
20075,9.49,7.23,4.97,2.8,0.64,3.51,6.37
20077,10.76,12.16,13.56,12.7,11.84,14.2,16.55
20079,22.0,20.41,18.82,25.8,32.79,54.72,76.64
20081,7.86,15.47,23.08,23.88,24.67,21.38,18.08
20083,0.48,0.64,0.8,3.28,5.76,4.08,2.39
20085,12.93,14.32,15.7,12.78,9.87,12.05,14.23
20087,9.04,7.31,5.57,3.64,1.72,1.44,1.15
20089,0.83,0.78,0.73,3.04,5.35,5.92,6.49
20091,6.72,6.67,6.62,7.22,7.83,8.36,8.88
20093,11.02,8.9,6.78,7.53,8.28,9.58,10.88
20095,31.14,22.02,12.89,8.0,3.12,5.48,7.83
20097,70.23,72.56,74.88,60.76,46.64,38.07,29.5
20099,70.42,74.24,78.06,69.13,60.2,60.07,59.93
20101,3.34,1.94,0.54,0.4,0.25,1.27,2.29
20103,28.21,28.27,28.33,30.7,33.08,32.08,31.09
20105,10.25,10.48,10.7,11.08,11.46,9.52,7.57
20107,34.26,37.95,41.64,31.23,20.82,23.56,26.29
20109,40.4,28.83,17.26,13.6,9.93,7.31,4.68
20111,93.03,92.02,91.02,92.4,93.79,92.4,91.02
20113,11.49,12.36,13.24,16.9,20.57,21.96,23.36
20115,25.79,25.52,25.25,24.26,23.27,19.38,15.5
20117,26.04,18.16,10.28,11.1,11.91,14.06,16.2
20119,17.92,18.69,19.45,14.06,8.66,7.62,6.59
20121,12.54,11.7,10.86,8.6,6.34,6.94,7.54
20123,26.9,30.92,34.93,35.77,36.61,26.5,16.39
20125,78.99,77.12,75.26,70.48,65.71,71.7,77.69
20127,28.65,22.33,16.01,17.18,18.34,15.98,13.62
20129,12.96,15.06,17.16,12.64,8.12,7.1,6.08
20131,33.33,28.55,23.78,22.1,20.41,21.51,22.6
20133,55.91,57.44,58.96,62.99,67.02,63.68,60.34
20135,33.87,25.12,16.36,10.9,5.44,3.18,0.92
20137,82.04,78.76,75.49,70.52,65.55,47.74,29.92
20139,20.06,25.08,30.09,21.12,12.16,10.49,8.82
20141,13.21,11.2,9.2,5.92,2.64,4.39,6.14
20143,10.51,6.9,3.28,2.84,2.39,2.04,1.69
20145,25.72,18.88,12.03,14.3,16.56,16.08,15.6
20147,13.4,13.0,12.61,23.7,34.8,45.41,56.02
20149,14.33,19.01,23.69,23.12,22.54,24.74,26.93
20151,35.66,47.96,60.27,65.57,70.87,61.22,51.56
20153,2.71,1.48,0.25,3.23,6.21,17.4,28.58
20155,39.51,57.74,75.96,77.72,79.47,75.2,70.94
20157,12.23,10.26,8.28,14.6,20.92,17.84,14.77
20159,57.91,43.22,28.53,29.14,29.74,28.08,26.42
20161,96.24,96.26,96.28,95.8,95.32,94.8,94.27
20163,23.11,20.83,18.56,12.99,7.42,7.86,8.31
20165,10.54,7.58,4.62,3.6,2.58,3.06,3.53
20167,24.48,17.95,11.43,12.29,13.15,19.48,25.81
20169,58.9,51.22,43.55,46.51,49.47,49.36,49.24
20171,16.52,17.22,17.92,31.59,45.27,37.56,29.85
20173,45.02,44.14,43.27,44.58,45.88,47.34,48.79
20175,84.08,81.24,78.41,83.06,87.71,90.34,92.97
20177,72.56,74.39,76.22,76.89,77.55,75.74,73.93
20179,1.37,1.06,0.76,1.14,1.53,1.38,1.24
20181,44.6,27.12,9.65,22.67,35.69,29.44,23.2
20183,3.72,3.44,3.15,2.69,2.23,3.07,3.91
20185,9.39,7.96,6.53,6.29,6.05,8.22,10.38
20187,42.41,34.1,25.79,19.32,12.86,17.7,22.53
20189,18.24,17.1,15.95,33.38,50.81,67.86,84.91
20191,16.62,17.43,18.24,21.14,24.04,25.46,26.89
20193,28.05,25.63,23.21,16.37,9.52,14.98,20.43
20195,18.72,13.28,7.83,7.9,7.96,7.48,7.0
20197,5.13,5.28,5.44,4.85,4.27,6.51,8.75
20199,8.44,5.83,3.22,2.46,1.69,6.18,10.66
20201,5.6,5.56,5.51,6.43,7.35,5.62,3.88
20203,35.5,29.74,23.97,26.35,28.72,26.09,23.46
20205,44.89,44.1,43.3,54.22,65.14,53.54,41.95
20207,28.24,21.49,14.74,9.72,4.71,4.03,3.34
20209,66.32,66.18,66.03,66.44,66.86,67.86,68.87
21001,84.97,87.25,89.53,91.28,93.03,83.62,74.22
21003,45.5,48.76,52.02,44.38,36.74,42.48,48.22
21005,1.5,1.19,0.89,3.26,5.64,4.0,2.36
21007,15.09,19.18,23.27,29.42,35.56,44.39,53.21
21009,47.12,49.43,51.74,51.69,51.64,58.6,65.56
21011,80.96,71.43,61.89,54.44,46.99,43.07,39.15
21013,98.85,99.0,99.14,94.76,90.39,88.83,87.27
21015,17.99,12.5,7.0,8.39,9.77,13.86,17.95
21017,25.63,23.46,21.3,19.34,17.38,13.26,9.13
21019,78.7,78.66,78.61,77.59,76.57,80.2,83.83
21021,33.72,34.12,34.51,38.03,41.55,42.75,43.95
21023,57.66,56.48,55.3,52.07,48.84,42.53,36.22
21025,94.72,94.19,93.66,93.08,92.49,94.06,95.64
21027,83.64,76.92,70.2,72.59,74.98,58.28,41.57
21029,4.62,3.49,2.36,4.38,6.4,9.66,12.92
21031,77.11,74.8,72.49,69.45,66.41,66.96,67.5
21033,25.44,27.43,29.42,40.4,51.38,45.92,40.45
21035,87.07,83.56,80.04,80.15,80.26,75.92,71.58
21037,70.04,67.05,64.06,65.92,67.78,67.29,66.8
21039,36.45,33.65,30.85,24.32,17.8,14.04,10.28
21041,94.65,94.21,93.76,89.98,86.21,83.4,80.59
21043,71.7,72.82,73.93,76.92,79.91,69.45,58.98
21045,40.27,46.11,51.96,53.95,55.94,64.06,72.18
21047,92.8,92.14,91.47,92.26,93.06,89.96,86.86
21049,66.16,57.43,48.71,48.22,47.72,43.34,38.96
21051,92.87,95.42,97.96,98.47,98.98,98.28,97.58
21053,22.35,28.06,33.78,52.52,71.25,74.26,77.28
21055,65.87,66.89,67.91,56.05,44.19,44.2,44.21
21057,27.48,31.63,35.78,41.05,46.32,51.4,56.49
21059,56.92,65.96,75.01,72.86,70.71,74.98,79.25
21061,45.43,61.46,77.49,68.14,58.8,60.54,62.29
21063,92.55,88.35,84.15,75.95,67.75,75.37,83.0
21065,68.13,71.46,74.79,67.99,61.19,67.91,74.63
21067,80.36,80.71,81.06,79.04,77.01,79.36,81.7
21069,47.28,51.97,56.67,53.28,49.89,52.11,54.33
21071,89.78,90.61,91.44,90.96,90.48,90.2,89.91
21073,60.11,54.64,49.16,61.24,73.32,76.36,79.41
21075,52.82,53.58,54.35,51.37,48.39,68.66,88.92
21077,66.63,77.16,87.68,77.9,68.13,65.02,61.9
21079,12.61,13.9,15.19,15.0,14.8,8.67,2.55
21081,34.67,45.12,55.56,58.22,60.87,45.22,29.57
21083,62.08,64.34,66.6,62.3,58.01,61.22,64.42
21085,46.93,48.01,49.09,52.05,55.01,55.02,55.03
21087,16.75,15.58,14.42,23.4,32.38,37.21,42.04
21089,46.04,35.77,25.5,20.47,15.44,17.32,19.19
21091,24.71,21.24,17.77,15.24,12.7,12.73,12.76
21093,59.89,62.07,64.25,65.25,66.25,63.95,61.65
21095,93.12,92.82,92.52,90.62,88.73,90.52,92.3
21097,46.58,45.78,44.99,50.37,55.75,67.18,78.61
21099,55.33,59.39,63.45,64.12,64.79,72.11,79.44
21101,76.35,76.85,77.36,77.25,77.14,73.5,69.86
21103,29.58,23.22,16.87,20.39,23.91,22.78,21.64
21105,72.37,64.82,57.27,53.44,49.6,41.76,33.93
21107,34.7,33.62,32.54,37.92,43.3,57.2,71.1
21109,59.63,50.12,40.62,36.69,32.76,40.58,48.41
21111,62.11,64.64,67.18,69.23,71.28,70.68,70.08
21113,36.42,34.92,33.43,30.23,27.03,21.55,16.07
21115,96.08,95.82,95.57,95.08,94.59,93.49,92.39
21117,52.88,52.16,51.45,47.44,43.43,45.28,47.14
21119,92.96,95.44,97.93,98.34,98.76,98.48,98.19
21121,94.21,90.1,85.99,83.86,81.73,86.42,91.12
21123,24.58,23.96,23.34,19.24,15.15,12.43,9.71
21125,75.58,73.54,71.51,72.99,74.47,75.78,77.08
21127,47.5,52.31,57.12,57.19,57.27,42.32,27.37
21129,98.82,91.64,84.46,82.21,79.97,88.26,96.56
21131,67.4,76.41,85.42,87.26,89.11,92.23,95.35
21133,66.25,70.38,74.5,77.9,81.31,80.68,80.04
21135,63.32,49.66,36.01,37.93,39.86,37.72,35.58
21137,29.86,39.25,48.65,47.44,46.23,40.59,34.95
21139,28.65,33.04,37.44,29.12,20.79,12.59,4.39
21141,21.49,20.6,19.71,22.52,25.34,25.29,25.24
21143,26.27,31.5,36.74,42.9,49.06,40.85,32.65
21145,39.67,45.29,50.91,52.82,54.73,67.7,80.68
21147,96.31,92.63,88.95,90.2,91.44,94.43,97.42
21149,39.73,34.19,28.65,25.58,22.51,30.5,38.48
21151,77.27,67.24,57.21,58.1,58.99,63.66,68.33
21153,75.2,81.28,87.36,88.08,88.79,86.5,84.21
21155,49.38,62.94,76.5,80.14,83.79,74.46,65.12
21157,38.36,34.46,30.56,36.6,42.63,42.06,41.5
21159,98.69,98.93,99.17,98.58,97.99,95.32,92.65
21161,48.07,64.2,80.32,76.34,72.37,68.2,64.04
21163,32.82,33.89,34.96,38.78,42.6,36.47,30.33
21165,55.08,42.88,30.69,36.92,43.14,39.87,36.6
21167,26.52,20.09,13.66,13.68,13.69,13.05,12.41
21169,42.6,31.8,21.01,26.17,31.33,42.67,54.01
21171,74.69,79.7,84.72,72.26,59.79,63.92,68.05
21173,54.06,62.16,70.26,70.46,70.65,72.8,74.95
21175,90.96,85.72,80.48,89.34,98.19,98.49,98.79
21177,84.05,76.6,69.15,58.53,47.91,34.73,21.55
21179,18.15,20.16,22.16,24.56,26.97,18.26,9.55
21181,25.21,51.33,77.46,81.02,84.59,67.28,49.97
21183,55.21,50.33,45.46,33.24,21.01,22.86,24.7
21185,7.93,9.22,10.51,13.07,15.63,11.89,8.15
21187,23.21,27.81,32.41,32.62,32.82,29.94,27.05
21189,81.66,79.22,76.79,75.13,73.48,70.42,67.35
21191,25.6,24.28,22.95,27.36,31.77,47.32,62.86
21193,97.84,98.4,98.95,98.63,98.31,84.15,69.99
21195,82.01,79.37,76.73,80.4,84.08,85.2,86.31
21197,70.11,78.91,87.71,83.49,79.27,86.47,93.67
21199,58.01,57.31,56.61,54.25,51.89,46.54,41.18
21201,70.52,54.99,39.45,33.44,27.44,51.87,76.29
21203,73.45,76.73,80.01,75.1,70.2,71.58,72.95
21205,90.13,89.32,88.51,92.96,97.42,97.92,98.41
21207,74.94,73.2,71.47,69.44,67.4,57.72,48.03
21209,68.58,59.02,49.47,50.42,51.38,45.46,39.53
21211,51.58,46.6,41.61,40.01,38.4,37.3,36.19
21213,30.95,23.83,16.71,12.14,7.58,13.67,19.76
21215,4.97,5.18,5.38,4.03,2.67,4.96,7.26
21217,63.04,64.16,65.27,58.29,51.32,45.8,40.29
21219,35.34,46.78,58.23,67.18,76.12,79.69,83.26
21221,36.29,31.9,27.51,21.38,15.25,20.86,26.48
21223,37.09,42.28,47.47,51.74,56.0,60.94,65.88
21225,78.19,70.54,62.88,50.4,37.92,33.56,29.19
21227,77.08,83.98,90.89,89.48,88.06,89.56,91.06
21229,40.78,41.32,41.87,38.36,34.86,37.52,40.17
21231,64.18,70.01,75.84,75.28,74.72,71.64,68.56
21233,37.54,56.97,76.41,73.76,71.12,69.1,67.09
21235,86.12,82.04,77.97,83.71,89.46,92.48,95.51
21237,60.78,58.23,55.68,55.87,56.06,74.3,92.55
21239,1.56,2.31,3.06,4.72,6.37,9.01,11.65
22001,86.5,84.43,82.36,79.13,75.9,74.82,73.74
22003,92.61,92.84,93.06,93.01,92.96,88.81,84.66
22005,36.1,31.74,27.38,26.98,26.58,23.81,21.04
22007,66.48,49.7,32.92,36.14,39.35,45.01,50.67
22009,93.41,94.34,95.26,95.94,96.63,95.1,93.57
22011,77.59,63.58,49.57,44.14,38.71,39.22,39.72
22013,74.5,75.58,76.66,85.02,93.38,94.8,96.21
22015,85.96,79.97,73.99,70.17,66.35,63.9,61.46
22017,85.74,84.93,84.11,82.57,81.03,85.12,89.21
22019,76.82,78.51,80.2,79.24,78.29,74.67,71.04
22021,88.19,89.72,91.24,93.56,95.89,88.78,81.67
22023,17.89,19.78,21.68,22.19,22.7,24.5,26.29
22025,83.38,84.76,86.15,85.42,84.69,85.4,86.12
22027,90.39,94.56,98.73,97.48,96.24,89.56,82.88
22029,96.91,95.95,95.0,95.76,96.53,94.03,91.53
22031,88.6,81.56,74.53,72.9,71.28,64.66,58.05
22033,73.23,73.21,73.19,74.56,75.93,76.48,77.02
22035,97.33,98.22,99.11,99.28,99.46,99.46,99.46
22037,84.53,81.32,78.1,85.48,92.87,95.16,97.45
22039,98.28,98.2,98.12,97.53,96.94,98.07,99.2
22041,94.01,94.42,94.84,91.69,88.54,79.55,70.56
22043,65.93,56.06,46.2,47.35,48.49,49.9,51.3
22045,92.55,90.56,88.57,89.34,90.1,91.47,92.84
22047,96.63,95.9,95.16,95.4,95.64,94.64,93.63
22049,89.33,91.3,93.28,88.62,83.95,75.92,67.89
22051,48.14,45.16,42.18,44.14,46.1,50.96,55.82
22053,66.99,67.62,68.26,67.54,66.83,55.31,43.79
22055,79.72,78.72,77.71,80.74,83.76,86.38,88.99
22057,82.49,78.46,74.43,70.85,67.27,73.42,79.57
22059,68.8,58.04,47.28,53.84,60.39,66.22,72.06
22061,99.49,98.5,97.52,97.54,97.55,97.8,98.06
22063,35.05,40.83,46.61,49.38,52.15,51.3,50.45
22065,98.98,98.36,97.74,98.46,99.17,99.56,99.94
22067,97.13,94.72,92.3,91.26,90.23,93.46,96.69
22069,99.46,98.47,97.48,89.48,81.47,84.46,87.46
22071,88.95,86.2,83.44,80.58,77.71,75.25,72.79
22073,93.95,93.33,92.71,93.94,95.16,95.64,96.12
22075,37.25,45.06,52.88,58.96,65.04,69.9,74.76
22077,64.31,63.07,61.83,61.04,60.24,46.97,33.7
22079,89.11,88.56,88.0,90.68,93.35,93.84,94.33
22081,73.42,69.63,65.84,61.48,57.12,63.89,70.66
22083,88.76,89.97,91.18,88.16,85.13,86.07,87.01
22085,75.33,75.39,75.45,73.6,71.76,66.21,60.66
22087,11.84,15.34,18.85,18.86,18.88,28.46,38.03
22089,12.8,16.72,20.63,22.5,24.36,16.27,8.18
22091,74.75,75.52,76.28,76.38,76.47,76.1,75.72
22093,43.14,45.63,48.11,54.19,60.27,54.97,49.68
22095,59.15,53.34,47.53,48.34,49.16,43.06,36.95
22097,80.13,81.03,81.92,83.05,84.18,79.71,75.24
22099,69.56,63.69,57.82,54.18,50.53,47.82,45.1
22101,87.49,89.83,92.17,85.62,79.08,74.77,70.46
22103,16.56,16.98,17.41,17.79,18.18,17.54,16.9
22105,82.59,78.07,73.54,72.62,71.7,74.12,76.54
22107,86.02,68.54,51.07,46.78,42.5,45.9,49.3
22109,86.21,84.8,83.38,84.22,85.07,83.78,82.5
22111,81.25,81.56,81.88,84.18,86.47,76.67,66.87
22113,61.8,66.14,70.49,66.36,62.24,67.27,72.31
22115,59.18,50.45,41.71,53.24,64.76,70.08,75.4
22117,96.88,97.63,98.38,97.39,96.4,90.83,85.26
22119,75.45,82.04,88.63,89.98,91.34,93.82,96.31
22121,77.24,81.34,85.45,89.84,94.24,86.7,79.15
22123,79.08,54.31,29.54,27.38,25.21,32.96,40.71
22125,81.92,85.4,88.89,86.71,84.53,77.56,70.59
22127,86.98,79.32,71.67,69.09,66.51,66.42,66.33
23001,89.27,88.14,87.01,87.54,88.06,86.64,85.23
23003,62.46,63.96,65.46,70.44,75.42,72.88,70.34
23005,67.81,64.34,60.87,60.06,59.25,60.74,62.22
23007,48.77,41.78,34.8,35.78,36.77,55.13,73.49
23009,44.76,48.63,52.5,53.27,54.03,48.29,42.55
23011,58.99,67.11,75.23,78.22,81.22,76.86,72.5
23013,37.47,46.2,54.92,50.85,46.77,39.22,31.67
23015,13.34,15.78,18.21,18.08,17.96,20.95,23.93
23017,46.55,47.68,48.81,45.13,41.45,37.66,33.86
23019,85.04,85.0,84.97,85.54,86.12,85.76,85.39
23021,30.15,25.16,20.18,24.94,29.7,33.08,36.47
23023,20.63,20.08,19.52,17.46,15.41,9.63,3.85
23025,26.65,39.02,51.38,53.93,56.48,56.92,57.35
23027,28.59,33.43,38.27,34.06,29.86,34.09,38.32
23029,65.55,59.9,54.25,53.28,52.31,51.44,50.57
23031,20.22,21.66,23.11,25.61,28.11,30.16,32.21
24001,74.28,71.36,68.45,71.82,75.2,69.99,64.77
24003,31.1,32.63,34.16,35.3,36.45,37.18,37.91
24005,60.81,62.69,64.57,63.18,61.8,64.8,67.79
24009,2.93,3.42,3.92,2.69,1.46,1.18,0.89
24011,44.83,41.8,38.78,33.32,27.86,33.82,39.78
24013,10.79,11.86,12.93,15.62,18.31,16.28,14.26
24015,27.79,27.33,26.87,35.7,44.54,43.71,42.87
24017,5.22,6.68,8.15,10.49,12.83,13.13,13.43
24019,54.66,52.0,49.35,50.82,52.28,47.71,43.13
24021,26.07,27.62,29.16,24.88,20.6,21.66,22.72
24023,48.26,42.6,36.93,36.38,35.82,35.96,36.09
24025,8.69,10.05,11.4,12.67,13.94,14.84,15.75
24027,11.78,13.7,15.63,16.54,17.45,16.46,15.47
24029,84.27,77.41,70.55,67.26,63.96,63.14,62.32
24031,50.33,52.96,55.59,56.81,58.04,57.65,57.26
24033,87.14,86.78,86.41,86.41,86.41,87.26,88.1
24035,0.8,1.16,1.53,2.24,2.96,3.01,3.06
24037,37.5,35.8,34.1,33.72,33.33,37.75,42.17
24039,95.07,92.88,90.7,92.32,93.95,93.81,93.67
24041,10.95,7.56,4.17,4.16,4.14,8.94,13.75
24043,70.49,76.41,82.33,81.2,80.07,76.7,73.33
24045,91.34,89.03,86.72,90.46,94.21,91.12,88.03
24047,46.42,48.01,49.6,50.76,51.93,59.32,66.71
24510,86.95,86.76,86.56,86.93,87.3,86.82,86.35
25001,13.53,11.42,9.3,9.36,9.42,9.32,9.23
25003,58.52,58.82,59.12,59.58,60.04,57.96,55.89
25005,64.82,64.12,63.42,64.04,64.66,65.67,66.68
25007,0.57,0.62,0.67,0.74,0.8,2.1,3.41
25009,74.79,75.33,75.87,78.16,80.45,83.0,85.55
25011,32.41,32.76,33.11,35.08,37.06,41.36,45.67
25013,86.28,86.52,86.76,85.53,84.3,83.56,82.81
25015,72.84,69.96,67.08,67.89,68.7,68.5,68.3
25017,78.57,79.92,81.28,81.61,81.95,82.1,82.24
25019,30.63,36.54,42.44,24.8,7.16,11.49,15.82
25021,64.44,64.47,64.5,65.26,66.03,70.82,75.62
25023,38.3,37.7,37.09,36.12,35.15,37.7,40.26
25025,96.85,96.92,96.98,97.36,97.74,97.68,97.61
25027,71.82,73.46,75.1,77.2,79.31,76.94,74.57
26001,9.42,7.76,6.11,5.81,5.51,4.51,3.5
26003,43.87,42.72,41.58,48.04,54.5,64.38,74.25
26005,24.96,24.68,24.39,24.72,25.06,26.3,27.53
26007,31.52,32.28,33.05,32.64,32.22,32.4,32.59
26009,17.06,16.92,16.78,12.08,7.39,7.29,7.19
26011,29.0,24.21,19.42,23.26,27.09,31.04,34.98
26013,44.92,51.64,58.36,66.16,73.96,73.44,72.92
26015,11.14,14.34,17.54,14.28,11.02,10.03,9.04
26017,33.14,33.71,34.29,33.35,32.41,30.37,28.33
26019,15.57,15.3,15.03,11.35,7.67,9.07,10.47
26021,70.71,71.3,71.89,72.76,73.64,68.88,64.13
26023,84.34,83.83,83.32,81.14,78.96,82.81,86.66
26025,61.1,65.66,70.23,71.18,72.14,74.18,76.23
26027,9.71,11.9,14.1,15.22,16.33,15.63,14.93
26029,17.45,19.12,20.79,18.83,16.87,19.14,21.42
26031,16.21,15.88,15.54,13.48,11.43,14.08,16.74
26033,84.43,78.54,72.65,74.96,77.27,84.44,91.6
26035,74.47,69.91,65.36,66.38,67.4,63.98,60.57
26037,5.99,6.8,7.61,7.96,8.31,8.9,9.48
26039,41.67,36.14,30.6,25.41,20.22,21.1,21.99
26041,40.08,43.47,46.86,47.46,48.07,55.16,62.25
26043,10.0,18.24,26.49,32.36,38.24,40.12,42.01
26045,29.1,35.24,41.39,41.32,41.26,39.55,37.84
26047,21.65,26.44,31.23,30.58,29.93,27.66,25.4
26049,45.05,47.68,50.3,48.08,45.85,46.73,47.61
26051,34.8,40.6,46.39,47.14,47.88,50.24,52.61
26053,49.89,52.8,55.71,58.78,61.86,58.3,54.74
26055,60.52,52.91,45.3,49.72,54.15,54.76,55.38
26057,76.28,73.7,71.12,70.56,70.01,66.97,63.94
26059,73.26,70.9,68.55,71.8,75.04,79.36,83.67
26061,78.96,85.7,92.45,92.76,93.06,92.49,91.92
26063,30.28,30.06,29.83,29.4,28.97,24.82,20.66
26065,80.39,82.52,84.65,85.2,85.74,86.98,88.22
26067,68.7,75.72,82.74,82.9,83.06,79.37,75.68
26069,23.05,26.47,29.89,29.83,29.77,30.45,31.13
26071,30.37,34.34,38.3,37.12,35.94,38.6,41.25
26073,91.88,92.55,93.22,92.04,90.86,90.74,90.61
26075,82.49,78.94,75.39,75.69,75.99,73.66,71.32
26077,63.16,65.22,67.27,68.37,69.47,68.6,67.73
26079,40.21,34.1,27.98,29.61,31.23,28.2,25.18
26081,59.76,60.89,62.02,63.52,65.01,65.08,65.15
26083,7.96,7.17,6.37,4.92,3.47,2.08,0.7
26085,82.23,73.78,65.33,67.05,68.77,62.01,55.25
26087,31.84,33.49,35.15,32.57,29.99,27.2,24.41
26089,7.42,5.59,3.76,3.09,2.42,2.28,2.13
26091,46.51,43.42,40.34,41.2,42.06,44.52,46.98
26093,2.61,3.28,3.95,4.56,5.16,5.32,5.47
26095,61.41,62.75,64.09,57.42,50.75,50.15,49.55
26097,72.3,78.65,85.0,82.26,79.53,72.4,65.28
26099,28.27,29.12,29.96,30.63,31.3,32.66,34.02
26101,59.85,54.39,48.93,49.52,50.11,46.94,43.76
26103,56.38,55.73,55.08,56.56,58.04,56.23,54.42
26105,69.34,61.02,52.69,42.7,32.7,39.42,46.15
26107,94.59,94.02,93.44,93.01,92.58,93.95,95.32
26109,46.04,46.15,46.26,44.1,41.93,49.28,56.62
26111,34.86,33.92,32.98,36.48,39.99,44.29,48.6
26113,31.65,31.6,31.55,29.78,28.02,30.34,32.65
26115,23.15,20.41,17.67,19.77,21.87,22.28,22.69
26117,59.44,61.38,63.32,67.82,72.33,72.58,72.82
26119,19.99,20.71,21.43,19.07,16.71,16.12,15.53
26121,81.28,83.4,85.51,82.16,78.8,80.71,82.62
26123,59.44,55.54,51.64,50.64,49.63,47.7,45.77
26125,19.64,19.2,18.75,18.58,18.4,19.51,20.62
26127,62.05,63.45,64.85,68.83,72.81,71.56,70.31
26129,23.24,35.85,48.46,52.39,56.32,50.23,44.14
26131,12.86,16.31,19.77,19.65,19.52,16.06,12.6
26133,71.41,72.4,73.38,75.31,77.24,75.43,73.62
26135,37.12,45.51,53.9,51.83,49.76,51.24,52.71
26137,30.6,33.1,35.59,40.34,45.08,47.44,49.81
26139,48.68,51.12,53.55,51.16,48.77,50.14,51.5
26141,8.88,8.28,7.67,7.44,7.2,9.92,12.64
26143,12.99,14.76,16.52,18.76,21.01,25.05,29.09
26145,58.1,60.8,63.51,63.75,63.99,62.5,61.01
26147,27.44,28.36,29.29,26.09,22.89,22.94,22.98
26149,54.92,59.54,64.15,60.85,57.56,58.73,59.9
26151,25.28,25.04,24.8,27.41,30.02,34.04,38.06
26153,30.91,26.95,22.99,25.66,28.33,25.1,21.87
26155,19.29,20.4,21.52,17.76,14.01,18.16,22.31
26157,21.39,25.86,30.34,34.27,38.2,32.15,26.1
26159,57.02,59.88,62.75,65.59,68.42,67.47,66.52
26161,76.19,78.13,80.07,79.4,78.73,77.35,75.97
26163,63.45,63.91,64.37,65.12,65.87,65.48,65.09
26165,45.78,46.86,47.95,43.7,39.45,43.18,46.91
27001,52.28,51.08,49.89,46.28,42.66,35.54,28.42
27003,26.46,25.38,24.29,22.82,21.36,22.11,22.85
27005,42.92,43.4,43.87,43.88,43.9,43.86,43.83
27007,94.87,94.82,94.78,95.0,95.22,96.02,96.82
27009,80.83,83.42,86.02,86.78,87.55,83.02,78.49
27011,43.9,47.53,51.16,49.6,48.04,44.82,41.6
27013,59.82,62.99,66.16,70.82,75.49,81.72,87.94
27015,54.41,48.47,42.53,37.4,32.28,30.67,29.06
27017,75.49,72.67,69.85,68.13,66.41,60.29,54.17
27019,10.86,9.41,7.96,8.02,8.09,7.77,7.45
27021,29.96,28.64,27.32,29.45,31.58,35.9,40.23
27023,23.75,21.33,18.91,32.33,45.75,55.77,65.79
27025,43.55,39.1,34.64,31.63,28.62,27.98,27.34
27027,77.4,74.71,72.02,71.8,71.57,78.53,85.49
27029,82.78,83.48,84.18,83.75,83.32,88.4,93.48
27031,42.88,40.65,38.43,54.06,69.69,62.38,55.06
27033,57.24,52.13,47.02,45.58,44.13,48.48,52.83
27035,30.72,28.47,26.23,25.76,25.28,26.89,28.49
27037,15.89,15.36,14.84,14.9,14.96,18.37,21.77
27039,4.68,5.18,5.67,6.1,6.53,8.31,10.09
27041,25.92,23.13,20.34,20.66,20.98,27.04,33.1
27043,19.23,19.8,20.38,19.66,18.94,19.59,20.24
27045,35.15,38.41,41.67,41.64,41.61,36.8,31.99
27047,51.61,47.84,44.06,38.74,33.43,36.56,39.69
27049,45.97,45.83,45.69,44.44,43.2,45.22,47.23
27051,9.93,10.82,11.72,11.91,12.1,15.2,18.3
