FIPS,2014 RPL_THEME1,2015 RPL_THEME1,2016 RPL_THEME1,2017 RPL_THEME1,2018 RPL_THEME1,2019 RPL_THEME1,2020 RPL_THEME1
20009,40.78,41.58,42.38,42.8,43.22,50.67,58.12
20011,46.0,43.31,40.62,41.14,41.66,45.56,49.46
20013,38.94,33.0,27.06,29.3,31.53,34.49,37.46
20015,11.11,12.75,14.39,17.11,19.84,20.58,21.32
20017,17.1,21.64,26.17,32.7,39.24,30.17,21.1
20019,39.32,43.12,46.93,58.04,69.14,73.62,78.1
20021,56.48,57.85,59.22,55.83,52.45,47.2,41.95
20023,13.02,8.53,4.04,7.91,11.78,18.67,25.56
20025,13.91,19.31,24.71,18.42,12.13,10.63,9.13
20027,5.57,6.22,6.88,5.48,4.08,10.08,16.07
20029,41.48,35.42,29.35,30.86,32.36,31.87,31.38
20031,8.98,10.28,11.59,14.16,16.72,18.16,19.61
20033,14.77,15.6,16.43,10.81,5.19,4.94,4.68
20035,52.24,51.51,50.78,50.24,49.71,44.53,39.34
20037,51.54,55.01,58.48,57.86,57.23,64.8,72.37
20039,21.97,17.62,13.28,21.01,28.73,27.89,27.05
20041,24.86,28.0,31.14,36.19,41.24,31.96,22.69
20043,27.0,28.06,29.13,34.25,39.36,35.38,31.41
20045,26.97,27.16,27.35,28.5,29.65,35.83,42.01
20047,28.24,27.88,27.51,27.92,28.34,25.5,22.66
20049,36.8,42.47,48.14,56.81,65.48,63.38,61.27
20051,22.99,20.44,17.89,20.08,22.26,24.13,26.0
20053,21.01,20.31,19.61,24.0,28.38,19.5,10.63
20055,58.87,59.91,60.94,64.29,67.64,71.16,74.67
20057,69.12,73.56,78.0,75.58,73.15,72.45,71.74
20059,28.84,29.67,30.5,27.75,25.0,26.3,27.59
20061,43.23,47.44,51.64,48.54,45.45,45.86,46.28
20063,1.66,5.64,9.61,14.12,18.63,18.4,18.17
20065,7.23,6.61,5.99,14.18,22.36,40.56,58.75
20067,50.62,50.38,50.14,52.06,53.98,58.46,62.95
20069,31.74,31.71,31.68,31.62,31.56,30.94,30.33
20071,20.15,18.28,16.4,23.44,30.48,26.73,22.98
20073,28.94,29.88,30.82,26.84,22.87,21.74,20.62
20075,47.25,44.18,41.1,47.62,54.14,48.33,42.52
20077,28.53,28.34,28.14,32.36,36.59,39.99,43.38
20079,27.09,24.9,22.7,22.69,22.68,24.88,27.08
20081,41.17,46.9,52.63,51.77,50.92,50.55,50.19
20083,4.27,2.39,0.51,11.31,22.1,20.17,18.24
20085,9.93,11.68,13.44,19.4,25.35,25.14,24.92
20087,12.42,18.2,23.97,21.74,19.52,12.38,5.25
20089,19.93,22.1,24.26,25.11,25.96,26.38,26.8
20091,0.67,0.66,0.64,0.62,0.61,3.01,5.41
20093,29.8,37.36,44.92,57.58,70.25,61.14,52.04
20095,26.2,20.36,14.52,13.44,12.36,8.94,5.51
20097,30.79,25.28,19.77,21.52,23.28,28.48,33.67
20099,49.06,52.05,55.05,55.09,55.13,53.5,51.88
20101,2.8,3.28,3.76,8.92,14.08,15.22,16.36
20103,17.32,16.1,14.87,13.68,12.48,16.02,19.57
20105,25.09,24.6,24.1,24.34,24.59,17.31,10.03
20107,43.62,40.61,37.6,46.62,55.64,58.86,62.09
20109,5.64,7.26,8.88,10.0,11.11,14.21,17.31
20111,63.8,60.63,57.47,56.72,55.96,56.34,56.72
20113,10.12,8.04,5.95,9.0,12.04,11.91,11.78
20115,29.86,28.16,26.46,27.39,28.31,22.9,17.5
20117,12.64,10.6,8.56,14.45,20.35,15.93,11.52
20119,28.14,32.18,36.23,37.59,38.95,38.62,38.29
20121,9.84,7.53,5.22,4.01,2.8,5.95,9.1
20123,4.11,6.67,9.23,20.27,31.31,20.46,9.61
20125,62.53,61.52,60.52,60.53,60.54,66.12,71.71
20127,15.35,18.68,22.0,21.94,21.88,17.28,12.67
20129,27.92,37.38,46.83,42.12,37.42,46.06,54.71
20131,14.1,14.18,14.26,11.4,8.54,5.56,2.58
20133,33.49,36.9,40.31,42.58,44.84,40.75,36.66
20135,4.84,9.1,13.37,11.03,8.69,9.09,9.48
20137,24.36,25.84,27.32,27.2,27.07,21.86,16.65
20139,32.92,33.85,34.77,35.2,35.64,34.1,32.56
20141,25.31,25.68,26.04,22.75,19.46,14.12,8.78
20143,7.48,8.69,9.9,11.26,12.61,11.9,11.2
20145,23.46,19.9,16.33,24.63,32.93,28.83,24.73
20147,11.97,11.8,11.62,13.28,14.94,10.94,6.94
20149,7.13,7.94,8.76,11.76,14.75,8.42,2.1
20151,17.96,22.78,27.6,25.96,24.33,22.18,20.02
20153,6.88,5.89,4.9,6.64,8.38,11.06,13.75
20155,33.05,36.65,40.24,41.41,42.58,44.78,46.98
20157,14.71,14.37,14.04,11.94,9.84,6.35,2.86
20159,40.53,42.41,44.29,48.52,52.74,37.17,21.61
20161,34.13,36.47,38.81,41.92,45.03,49.28,53.53
20163,25.28,25.27,25.25,26.59,27.93,19.82,11.71
20165,23.91,21.89,19.87,24.96,30.06,20.96,11.87
20167,22.35,29.8,37.25,36.82,36.4,40.94,45.48
20169,33.14,30.72,28.3,27.74,27.17,37.18,47.2
20171,20.63,19.18,17.73,20.86,23.98,31.52,39.05
20173,36.49,36.39,36.29,37.86,39.43,49.33,59.23
20175,78.86,81.93,85.0,82.53,80.06,80.15,80.24
20177,30.5,29.61,28.72,26.78,24.84,27.24,29.63
20179,7.58,5.59,3.6,2.85,2.1,6.16,10.22
20181,51.89,41.4,30.91,38.74,46.56,37.71,28.87
20183,28.56,23.75,18.94,18.13,17.32,15.99,14.67
20185,28.18,31.78,35.37,35.1,34.84,30.48,26.13
20187,32.41,33.08,33.75,42.56,51.37,51.94,52.51
20189,30.69,41.18,51.67,59.46,67.26,73.78,80.3
20191,27.86,28.88,29.89,28.34,26.78,32.21,37.65
20193,2.42,4.79,7.16,10.02,12.87,10.52,8.18
20195,9.01,5.01,1.02,1.64,2.26,4.58,6.91
20197,8.47,10.68,12.89,9.95,7.01,4.39,1.78
20199,11.65,17.86,24.07,18.74,13.41,8.85,4.3
20201,23.69,21.66,19.64,22.64,25.64,14.0,2.36
20203,29.7,27.88,26.07,22.43,18.79,15.7,12.6
20205,66.25,58.08,49.92,49.15,48.38,43.11,37.84
20207,42.85,51.48,60.11,70.91,81.72,64.54,47.36
20209,90.93,90.6,90.26,89.27,88.28,92.92,97.55
21001,88.51,85.08,81.66,84.49,87.32,77.7,68.08
21003,86.66,81.17,75.68,77.04,78.41,74.96,71.51
21005,37.5,39.04,40.59,48.54,56.5,49.76,43.03
21007,50.37,48.62,46.86,54.48,62.1,50.11,38.13
21009,75.01,77.35,79.69,83.66,87.64,88.58,89.53
21011,96.98,94.8,92.61,90.92,89.24,68.62,47.99
21013,97.87,98.34,98.82,98.78,98.73,95.66,92.58
21015,8.34,8.44,8.53,8.18,7.83,6.81,5.79
21017,66.44,63.9,61.35,62.74,64.14,61.52,58.91
21019,61.8,58.83,55.87,63.52,71.18,65.43,59.68
21021,55.81,53.77,51.74,50.84,49.94,53.82,57.7
21023,58.13,68.39,78.64,74.33,70.03,54.5,38.96
21025,97.52,98.25,98.98,99.03,99.08,85.8,72.53
21027,86.88,84.98,83.09,82.78,82.48,68.85,55.22
21029,39.16,38.12,37.09,36.29,35.48,27.32,19.16
21031,91.56,84.15,76.73,78.67,80.61,74.38,68.14
21033,68.07,66.96,65.84,55.72,45.61,55.88,66.14
21035,71.7,70.22,68.74,67.25,65.76,59.23,52.71
21037,31.26,29.4,27.54,27.13,26.72,23.52,20.31
21039,65.23,65.83,66.44,69.23,72.01,63.47,54.93
21041,96.02,93.78,91.53,91.37,91.21,92.02,92.84
21043,84.27,86.04,87.81,91.57,95.32,84.34,73.36
21045,95.92,95.28,94.65,95.66,96.66,95.79,94.91
21047,80.36,80.71,81.06,81.66,82.26,86.22,90.17
21049,52.4,51.91,51.42,54.26,57.1,53.93,50.76
21051,99.68,99.56,99.43,99.54,99.65,91.85,84.05
21053,92.36,92.36,92.36,92.74,93.12,88.02,82.91
21055,78.8,75.34,71.89,65.39,58.89,52.37,45.86
21057,95.57,90.32,85.07,84.46,83.85,78.29,72.72
21059,42.22,44.24,46.26,46.0,45.73,42.0,38.26
21061,72.62,81.55,90.48,89.8,89.11,79.2,69.29
21063,88.63,90.84,93.06,89.98,86.91,72.48,58.05
21065,97.36,97.78,98.19,98.52,98.85,94.32,89.78
21067,37.95,37.82,37.7,38.06,38.41,44.49,50.57
21069,77.46,82.32,87.17,83.94,80.7,77.84,74.98
21071,88.67,92.62,96.56,97.61,98.66,93.3,87.94
21073,50.21,48.01,45.81,42.4,38.98,37.12,35.26
21075,91.5,93.38,95.26,93.99,92.71,90.66,88.61
21077,71.95,65.36,58.77,64.62,70.48,68.36,66.23
21079,79.47,77.48,75.49,72.69,69.9,59.65,49.4
21081,75.58,74.68,73.77,66.76,59.75,47.94,36.12
21083,68.26,72.36,76.47,76.63,76.78,70.28,63.78
21085,89.18,84.75,80.32,79.89,79.46,73.5,67.54
21087,81.57,80.74,79.91,74.7,69.49,75.16,80.84
21089,72.27,68.53,64.79,63.48,62.17,45.2,28.23
21091,43.39,49.61,55.84,57.65,59.46,43.91,28.36
21093,42.31,42.58,42.85,42.35,41.85,36.93,32.02
21095,94.62,96.16,97.71,98.3,98.89,94.3,89.72
21097,72.21,71.26,70.3,68.3,66.31,55.29,44.27
21099,91.69,88.72,85.74,88.11,90.48,83.66,76.83
21101,62.15,60.27,58.39,58.18,57.96,51.07,44.18
21103,67.81,65.47,63.13,65.52,67.9,72.28,76.67
21105,75.9,77.74,79.59,74.76,69.94,61.17,52.39
21107,59.28,57.86,56.45,60.9,65.35,60.0,54.65
21109,94.68,96.38,98.09,98.18,98.28,87.18,76.07
21111,41.01,39.51,38.01,38.06,38.12,39.62,41.12
21113,51.48,54.96,58.45,56.58,54.71,43.6,32.5
21115,89.02,91.71,94.4,93.52,92.64,88.2,83.77
21117,33.17,31.88,30.6,29.7,28.79,24.34,19.89
21119,97.39,98.15,98.92,98.98,99.04,86.7,74.35
21121,99.46,99.43,99.4,97.96,96.53,87.18,77.82
21123,79.72,73.78,67.84,69.58,71.31,50.64,29.98
21125,92.52,91.96,91.4,91.04,90.67,80.88,71.1
21127,80.87,85.47,90.07,93.68,97.29,92.15,87.01
21129,97.01,98.38,99.75,98.86,97.96,91.32,84.69
21131,91.21,95.51,99.81,99.57,99.33,88.14,76.96
21133,93.44,95.68,97.93,98.22,98.5,89.12,79.73
21135,96.91,92.9,88.89,91.46,94.04,88.11,82.18
21137,91.88,92.98,94.08,92.34,90.61,85.71,80.81
21139,60.87,53.94,47.02,49.46,51.91,42.36,32.81
21141,81.38,79.34,77.3,73.43,69.55,60.76,51.97
21143,45.14,42.3,39.45,39.11,38.76,25.97,13.18
21145,40.24,38.52,36.8,34.29,31.78,34.59,37.4
21147,99.87,99.88,99.9,99.84,99.78,89.38,78.99
21149,67.21,68.66,70.11,68.9,67.68,49.78,31.89
21151,68.35,69.76,71.16,70.31,69.46,65.12,60.79
21153,96.4,97.7,99.01,98.85,98.69,92.0,85.3
21155,75.36,78.11,80.87,86.06,91.24,81.7,72.15
21157,38.11,39.44,40.78,40.46,40.13,28.05,15.98
21159,99.33,99.44,99.55,99.28,99.01,82.27,65.53
21161,59.06,62.04,65.01,63.81,62.61,52.66,42.71
21163,60.84,60.58,60.33,53.92,47.52,34.6,21.67
21165,98.73,96.2,93.66,91.62,89.59,71.54,53.5
21167,72.21,70.67,69.12,70.39,71.66,62.96,54.26
21169,86.25,86.63,87.01,86.92,86.82,66.31,45.8
21171,89.08,90.52,91.95,89.22,86.5,75.46,64.42
21173,87.04,86.56,86.09,82.9,79.71,70.72,61.74
21175,93.54,93.5,93.47,92.29,91.11,81.49,71.87
21177,82.97,82.97,82.97,84.84,86.72,66.83,46.94
21179,60.68,50.32,39.96,35.9,31.85,19.68,7.51
21181,56.89,68.94,80.99,85.4,89.81,69.26,48.7
21183,83.13,86.33,89.53,86.71,83.89,66.7,49.52
21185,2.52,2.42,2.32,1.83,1.34,1.05,0.76
21187,56.1,63.98,71.86,69.64,67.42,60.27,53.12
21189,99.59,97.55,95.51,97.37,99.24,93.46,87.68
21191,49.09,49.46,49.82,57.18,64.55,55.82,47.1
21193,96.53,96.45,96.37,96.9,97.42,83.38,69.35
21195,90.45,91.86,93.28,94.08,94.87,91.04,87.21
21197,94.3,91.51,88.73,88.6,88.47,75.94,63.4
21199,81.73,83.93,86.12,87.38,88.63,83.84,79.06
21201,97.23,86.23,75.23,76.39,77.55,77.55,77.56
21203,91.05,93.04,95.03,94.03,93.03,85.02,77.02
21205,74.5,77.48,80.45,79.92,79.39,66.38,53.37
21207,96.47,96.4,96.34,96.18,96.02,81.24,66.45
21209,25.53,22.43,19.33,20.81,22.29,13.58,4.87
21211,33.56,31.87,30.18,33.74,37.29,33.84,30.39
21213,71.47,67.74,64.02,56.92,49.81,47.95,46.09
21215,20.25,24.04,27.83,23.94,20.06,13.66,7.26
21217,86.47,86.22,85.96,82.26,78.57,59.37,40.17
21219,77.75,79.34,80.93,81.8,82.68,83.12,83.55
21221,47.91,55.42,62.94,59.02,55.1,53.95,52.8
21223,66.7,70.81,74.91,76.47,78.03,68.31,58.59
21225,77.08,77.97,78.86,79.96,81.05,51.48,21.9
21227,56.86,56.86,56.86,54.59,52.32,54.23,56.14
21229,65.11,65.41,65.71,64.27,62.83,49.65,36.47
21231,98.44,98.25,98.06,94.76,91.46,82.74,74.03
21233,61.76,70.63,79.5,78.08,76.66,64.46,52.26
21235,94.84,94.73,94.62,94.64,94.65,86.36,78.07
21237,95.0,96.7,98.41,99.14,99.87,96.32,92.78
21239,21.55,23.14,24.74,25.99,27.23,20.92,14.61
22001,81.88,84.5,87.11,89.35,91.59,90.16,88.73
22003,69.63,74.19,78.76,84.82,90.89,75.01,59.13
22005,21.81,23.7,25.6,29.78,33.95,28.29,22.63
22007,76.19,75.81,75.42,76.98,78.54,70.24,61.94
22009,90.23,90.34,90.45,90.92,91.4,89.26,87.11
22011,53.01,59.0,64.98,68.26,71.53,63.78,56.02
22013,85.86,84.75,83.64,82.94,82.23,81.9,81.57
22015,27.16,32.07,36.99,42.9,48.82,56.98,65.15
22017,55.08,58.6,62.11,67.69,73.28,81.15,89.02
22019,54.06,55.56,57.05,56.74,56.43,59.73,63.02
22021,78.67,86.32,93.98,94.6,95.22,89.66,84.09
22023,24.67,22.88,21.08,29.11,37.13,31.3,25.46
22025,79.85,79.21,78.57,81.29,84.01,87.72,91.44
22027,97.29,97.54,97.8,97.1,96.4,89.13,81.86
22029,98.12,96.86,95.61,93.54,91.46,92.5,93.54
22031,77.05,80.09,83.13,84.96,86.78,82.73,78.68
22033,41.36,41.77,42.18,45.29,48.41,60.1,71.8
22035,99.94,99.6,99.27,98.4,97.52,95.45,93.38
22037,60.49,62.06,63.64,72.3,80.96,70.78,60.6
22039,88.09,92.54,96.98,97.66,98.34,98.46,98.57
22041,92.01,94.12,96.24,96.66,97.07,96.23,95.39
22043,81.34,82.04,82.74,82.04,81.34,66.02,50.7
22045,75.14,78.82,82.49,86.47,90.45,88.9,87.36
22047,72.4,73.28,74.15,77.01,79.87,74.96,70.05
22049,78.45,78.62,78.8,82.92,87.04,71.74,56.43
22051,44.09,44.7,45.3,47.92,50.54,63.98,77.43
22053,79.56,78.84,78.13,80.38,82.64,82.62,82.59
22055,34.19,34.52,34.86,38.84,42.83,52.16,61.49
22057,51.42,57.42,63.42,66.81,70.19,72.28,74.38
22059,61.13,69.62,78.1,77.71,77.32,60.03,42.74
22061,82.27,82.0,81.73,80.52,79.3,78.48,77.66
22063,42.79,43.94,45.08,41.84,38.6,36.21,33.83
22065,99.36,99.34,99.33,99.04,98.76,97.18,95.61
22067,90.96,90.2,89.43,88.14,86.85,85.62,84.4
22069,85.07,88.44,91.82,92.34,92.87,94.19,95.51
22071,67.69,67.96,68.23,69.1,69.97,81.02,92.08
22073,67.02,71.21,75.39,76.18,76.97,78.78,80.59
22075,36.45,42.86,49.28,52.76,56.24,48.08,39.91
22077,51.1,60.92,70.74,73.92,77.1,78.65,80.2
22079,67.14,68.92,70.71,72.8,74.9,76.65,78.39
22081,85.1,80.45,75.8,76.52,77.23,75.17,73.11
22083,84.72,88.3,91.88,87.44,82.99,88.74,94.49
22085,74.82,76.36,77.91,80.73,83.54,83.94,84.34
22087,75.07,80.96,86.85,87.96,89.08,92.28,95.48
22089,35.08,38.57,42.06,37.13,32.2,36.33,40.45
22091,90.74,93.06,95.38,93.66,91.94,86.71,81.48
22093,61.6,60.2,58.8,62.35,65.89,56.92,47.96
22095,70.33,70.76,71.19,70.7,70.22,72.76,75.3
22097,77.87,80.52,83.16,87.25,91.34,87.2,83.07
22099,66.48,66.86,67.24,71.36,75.48,73.96,72.44
22101,86.28,86.87,87.46,87.02,86.59,82.04,77.5
22103,22.8,25.39,27.98,27.73,27.48,35.27,43.06
22105,83.35,82.79,82.23,82.93,83.63,84.06,84.5
22107,93.92,96.28,98.63,98.92,99.2,95.06,90.93
22109,60.94,62.76,64.57,72.49,80.41,81.05,81.7
22111,76.6,75.55,74.5,73.78,73.06,61.37,49.68
22113,64.31,69.24,74.18,77.67,81.15,75.98,70.81
22115,45.05,51.67,58.29,66.48,74.68,72.65,70.62
22117,96.63,96.7,96.78,97.07,97.36,96.53,95.7
22119,83.67,84.99,86.31,85.28,84.24,83.52,82.81
22121,47.31,51.98,56.64,56.12,55.61,51.24,46.88
22123,89.33,90.42,91.5,91.79,92.07,78.93,65.79
22125,79.94,78.08,76.22,75.31,74.39,58.79,43.19
22127,81.09,83.84,86.6,82.88,79.17,72.13,65.09
23001,45.18,40.58,35.98,35.25,34.52,39.84,45.16
23003,53.1,54.64,56.19,57.22,58.25,57.64,57.03
23005,6.75,6.25,5.76,4.74,3.73,8.8,13.88
23007,40.88,39.5,38.11,37.11,36.11,40.58,45.04
23009,22.19,20.46,18.72,16.98,15.25,20.31,25.37
23011,30.75,32.72,34.7,32.19,29.68,29.21,28.74
23013,10.38,14.26,18.15,15.86,13.57,18.67,23.77
23015,8.85,9.6,10.35,12.53,14.71,22.92,31.13
23017,52.69,52.56,52.44,53.3,54.17,56.56,58.94
23019,39.67,41.64,43.62,42.76,41.91,42.39,42.87
23021,60.71,65.01,69.31,68.84,68.38,69.76,71.13
23023,10.89,10.08,9.26,6.51,3.76,13.94,24.12
23025,59.34,63.8,68.26,72.01,75.76,68.83,61.9
23027,38.71,39.49,40.27,36.8,33.34,39.36,45.39
23029,66.38,65.04,63.71,65.74,67.77,73.02,78.26
23031,11.3,10.48,9.65,8.57,7.48,12.96,18.43
24001,62.11,63.65,65.2,66.62,68.03,62.36,56.68
24003,6.08,5.89,5.7,6.86,8.03,8.87,9.71
24005,12.8,13.48,14.17,15.62,17.07,23.94,30.81
24009,9.33,11.62,13.91,13.4,12.9,8.17,3.44
24011,52.21,57.1,61.99,57.12,52.26,58.76,65.25
24013,1.37,2.26,3.15,3.38,3.6,3.33,3.06
24015,28.81,27.6,26.39,26.88,27.36,28.34,29.31
24017,8.18,6.3,4.43,4.2,3.98,7.28,10.57
24019,58.36,59.02,59.69,58.48,57.26,64.6,71.93
24021,4.36,4.61,4.87,6.68,8.5,9.63,10.76
24023,34.45,34.34,34.22,30.18,26.15,27.14,28.13
24025,6.3,7.5,8.69,9.01,9.33,8.53,7.73
24027,0.48,0.72,0.96,1.12,1.27,1.8,2.32
24029,27.06,27.1,27.13,27.2,27.26,29.72,32.18
24031,5.44,7.46,9.49,10.16,10.83,18.78,26.73
24033,31.23,32.07,32.92,33.5,34.08,50.36,66.65
24035,5.06,4.39,3.72,3.14,2.55,5.74,8.94
24037,4.04,6.54,9.04,10.04,11.05,13.54,16.04
24039,85.8,88.22,90.64,90.75,90.86,89.0,87.14
24041,18.08,18.83,19.58,14.33,9.08,12.96,16.84
24043,38.33,40.03,41.74,44.0,46.27,45.18,44.08
24045,48.81,48.32,47.82,52.76,57.71,66.22,74.73
24047,30.95,28.26,25.57,22.56,19.55,29.41,39.27
24510,77.97,75.83,73.7,72.74,71.78,77.86,83.93
25001,9.11,7.9,6.69,5.68,4.68,9.83,14.99
25003,26.55,28.16,29.77,28.49,27.2,27.6,28.01
25005,44.44,44.06,43.68,41.0,38.31,41.62,44.94
25007,4.9,4.18,3.47,2.48,1.5,14.39,27.28
25009,22.09,23.19,24.29,24.71,25.13,30.53,35.93
25011,16.71,16.36,16.01,16.18,16.34,23.22,30.11
25013,59.25,59.12,58.99,59.88,60.76,62.65,64.54
25015,17.45,20.96,24.48,24.6,24.71,24.99,25.27
25017,6.11,5.74,5.38,5.24,5.1,8.23,11.36
25019,0.57,1.14,1.72,1.37,1.02,10.5,19.99
25021,5.41,5.73,6.05,6.3,6.56,9.43,12.29
25023,12.51,12.81,13.12,12.36,11.59,15.71,19.83
25025,55.87,54.58,53.3,54.69,56.08,61.52,66.96
25027,23.5,23.3,23.11,23.16,23.22,24.5,25.78
26001,60.46,59.9,59.34,62.79,66.24,54.54,42.84
26003,57.56,55.02,52.47,54.56,56.66,43.8,30.94
26005,32.76,28.46,24.16,22.4,20.64,16.05,11.46
26007,59.12,56.05,52.98,49.9,46.82,44.51,42.2
26009,42.41,37.61,32.82,30.04,27.26,22.27,17.28
26011,77.78,77.32,76.85,77.01,77.17,61.3,45.42
26013,68.8,68.85,68.9,68.75,68.6,46.84,25.08
26015,29.61,26.09,22.57,21.89,21.21,15.87,10.53
26017,48.46,49.86,51.26,53.53,55.8,52.15,48.5
26019,32.0,32.11,32.22,28.6,24.97,23.67,22.37
26021,54.92,53.08,51.23,50.18,49.14,53.89,58.63
26023,62.94,58.37,53.8,51.3,48.79,54.58,60.38
26025,57.66,55.76,53.87,55.34,56.82,56.05,55.28
26027,51.51,52.04,52.56,48.24,43.92,38.78,33.64
26029,30.66,27.82,24.99,19.63,14.27,18.67,23.07
26031,63.23,65.3,67.37,61.92,56.46,54.18,51.91
26033,68.67,68.91,69.15,71.01,72.87,64.57,56.27
26035,90.16,89.0,87.84,88.26,88.69,91.53,94.37
26037,14.04,13.16,12.29,10.01,7.74,5.26,2.77
26039,64.63,67.02,69.4,66.64,63.89,59.49,55.09
26041,53.68,48.78,43.87,38.05,32.23,29.44,26.64
26043,28.59,30.74,32.89,28.46,24.04,15.41,6.78
26045,22.13,21.14,20.15,19.7,19.24,14.81,10.38
26047,15.73,17.78,19.83,17.11,14.39,18.3,22.22
26049,70.14,69.81,69.47,68.27,67.07,67.48,67.89
26051,78.41,76.95,75.49,73.03,70.57,70.91,71.26
26053,61.83,61.21,60.59,55.23,49.87,42.2,34.53
26055,16.68,14.31,11.94,12.07,12.2,16.0,19.8
26057,68.61,67.43,66.25,66.54,66.82,48.72,30.62
26059,70.23,67.46,64.69,59.06,53.44,46.1,38.77
26061,61.32,62.11,62.91,62.8,62.68,60.03,57.38
26063,53.71,47.93,42.15,42.26,42.36,37.76,33.16
26065,51.74,52.74,53.74,53.05,52.36,53.17,53.98
26067,62.08,58.94,55.81,50.47,45.13,36.01,26.89
26069,67.49,66.41,65.33,65.53,65.73,62.88,60.03
26071,40.4,46.34,52.28,48.83,45.38,45.1,44.81
26073,75.96,74.3,72.65,72.26,71.88,74.96,78.04
26075,58.29,56.54,54.79,51.46,48.12,45.63,43.13
26077,44.06,40.16,36.26,35.53,34.81,37.94,41.06
26079,71.57,69.08,66.6,69.37,72.13,69.58,67.03
26081,37.7,35.58,33.46,30.79,28.12,29.01,29.89
26083,27.73,30.14,32.54,27.75,22.96,20.18,17.41
26085,93.98,94.02,94.05,94.0,93.95,89.96,85.96
26087,42.02,40.89,39.76,37.32,34.87,35.29,35.71
26089,11.91,10.98,10.06,9.1,8.15,9.44,10.73
26091,48.04,45.26,42.47,38.47,34.46,32.78,31.09
26093,5.83,4.82,3.82,3.36,2.9,3.14,3.37
26095,82.84,82.38,81.92,74.7,67.48,50.75,34.02
26097,59.89,57.96,56.03,55.78,55.54,59.82,64.1
26099,39.38,35.88,32.38,32.02,31.66,34.2,36.73
26101,60.78,59.87,58.96,54.43,49.9,46.85,43.79
26103,36.58,38.33,40.08,41.48,42.87,36.73,30.59
26105,50.33,51.17,52.02,45.61,39.2,43.44,47.68
26107,77.17,76.92,76.66,74.11,71.56,66.27,60.98
26109,47.72,43.96,40.21,33.94,27.68,23.48,19.29
26111,22.8,22.54,22.29,21.08,19.87,16.22,12.57
26113,65.9,64.7,63.51,63.11,62.71,63.1,63.49
26115,33.46,30.35,27.25,25.57,23.89,22.94,21.99
26117,76.22,72.92,69.63,64.67,59.71,49.4,39.08
26119,73.19,72.96,72.72,74.13,75.54,71.24,66.93
26121,72.94,72.26,71.57,67.25,62.93,55.05,47.17
26123,75.64,73.64,71.63,69.43,67.23,59.76,52.29
26125,15.54,13.2,10.86,9.6,8.34,10.64,12.95
26127,73.83,74.29,74.75,74.56,74.36,68.83,63.3
26129,79.91,79.54,79.18,78.24,77.29,75.04,72.79
26131,63.16,60.47,57.78,56.2,54.62,46.8,38.99
26133,78.19,78.08,77.97,76.04,74.11,71.68,69.26
26135,84.62,83.98,83.35,82.87,82.39,82.4,82.4
26137,38.2,36.31,34.42,37.62,40.83,43.76,46.69
26139,21.39,19.16,16.94,14.38,11.82,9.12,6.43
26141,59.18,58.85,58.52,59.04,59.55,50.62,41.69
26143,75.17,75.4,75.64,74.02,72.39,69.63,66.87
26145,63.45,62.91,62.37,62.08,61.78,57.67,53.56
26147,51.03,48.79,46.55,43.82,41.08,42.69,44.3
26149,69.72,63.7,57.69,56.23,54.78,53.12,51.46
26151,63.13,62.74,62.34,62.82,63.31,58.26,53.21
26153,73.93,75.36,76.79,76.26,75.73,66.16,56.59
26155,50.11,48.54,46.96,37.59,28.22,22.88,17.54
26157,60.62,59.0,57.37,57.12,56.88,50.1,43.32
26159,63.71,61.59,59.47,57.84,56.21,58.39,60.57
26161,21.3,20.64,19.99,18.46,16.94,18.9,20.85
26163,81.03,80.73,80.42,79.89,79.36,81.26,83.16
26165,68.04,67.54,67.05,64.48,61.91,54.92,47.93
27001,28.27,30.37,32.47,35.64,38.82,37.51,36.19
27003,7.61,5.98,4.36,3.79,3.22,4.54,5.86
27005,19.74,18.2,16.65,17.87,19.08,21.98,24.89
27007,62.72,64.12,65.52,64.29,63.06,65.28,67.5
27009,31.52,27.7,23.88,23.66,23.44,18.36,13.27
27011,15.6,16.18,16.75,16.94,17.13,13.29,9.45
27013,26.17,26.53,26.9,28.62,30.35,29.9,29.44
27015,8.02,8.02,8.02,7.05,6.08,3.79,1.5
27017,24.29,21.82,19.36,20.05,20.73,16.57,12.41
27019,0.35,0.24,0.13,0.08,0.03,0.14,0.25
27021,37.41,35.36,33.3,34.01,34.71,40.62,46.53
27023,17.67,16.2,14.74,14.62,14.49,33.79,53.09
27025,4.17,5.22,6.27,5.38,4.49,3.79,3.09
27027,14.8,13.26,11.72,11.21,10.7,14.14,17.57
27029,57.82,57.68,57.53,63.51,69.49,76.1,82.72
27031,1.27,2.36,3.44,6.46,9.49,8.82,8.15
27033,32.82,32.54,32.25,31.38,30.51,26.49,22.47
27035,19.93,14.63,9.33,9.15,8.98,13.83,18.68
27037,2.23,1.96,1.69,1.83,1.97,3.8,5.63
27039,1.46,1.62,1.78,1.78,1.78,1.19,0.6
27041,5.86,4.35,2.83,2.7,2.58,4.28,5.98
27043,20.66,19.36,18.05,18.08,18.12,13.82,9.52
27045,16.46,16.95,17.45,16.67,15.89,16.38,16.87
27047,22.86,23.02,23.18,26.72,30.25,27.68,25.11
27049,8.91,9.04,9.17,8.38,7.58,9.44,11.3
27051,10.19,11.4,12.61,12.26,11.91,15.68,19.45
